ishuv,SEMEL_RECHOV,SHEM_RECHOV
6300,110,קרן קימת לישראל
6300,111,חניתה
6300,115,המעורר
6300,118,גולדשטיין אהרון
6300,121,בלוך
6300,123,סירקין
6300,126,המעגל
6300,127,פועלי הרכבת
6300,132,יצחק
6300,133,שפע טל
6300,201,הכנסת
6300,202,שינקין
6300,203,המרי
6300,204,גבע
6300,210,דרך בן גוריון דוד
6300,211,המעלות
6300,223,גולומב
6300,224,ריינס
6300,301,ויצמן
6300,305,ברדיצ'בסקי
6300,308,ז'בוטינסקי
6300,312,המעין
6300,313,ארלוזורוב
6300,314,"צה""ל"
6300,318,בן צבי שמעון
6300,402,גוש עציון
6300,403,הלמד הא
6300,406,עלית הנוער
6300,408,לכיש
6300,410,הורדים
6300,503,"רמב""ם"
6300,504,רמז
6300,505,גנסין
6300,509,אילת
6300,510,סירני אנצו
6300,514,דרך השלום
6300,516,רחל
6300,517,הדגנים
6300,601,דרך יצחק רבין
6300,608,כף גימל
6300,609,המאבק
6300,617,ההסתדרות
6300,618,עמישב
6300,619,הרב צימבר
6300,621,כורזין
6300,622,הרצוג
6300,624,קפלנסקי
6300,630,אלוף שדה
6300,634,טבנקין
6300,635,תפוצות ישראל
6300,6505,"גבעת רמב""ם"
6400,102,מעפילי מרוקו
6400,104,הר סיני
6400,105,בורוכוב
6400,106,כצנלסון
6400,112,מורדי הגטאות
6400,113,יציאת אירופה
6400,125,זיסו
6400,128,הרי גולן
6400,208,פרץ
6400,209,גבורי עציון
6400,212,יצחק שדה
6400,217,"צה""ל"
6400,300,רזיאל דוד
6400,301,שירת הזמיר
6400,302,גורדון א ד
6400,303,ארלוזורוב
6400,306,ההסתדרות
6400,307,ברנר
6400,309,בן גוריון
6400,311,צמרות
6400,313,בר כוכבא
6400,314,"ביל""ו"
6400,319,הנגב
6400,324,סנש חנה
6400,333,רבי עקיבא
6400,342,יהודה הנשיא
6400,343,סמ צמרות
6400,344,גלילות
6400,352,"בית""ר"
6400,361,התנאים
6400,375,הרב ניסים יצחק
6400,401,בר אילן
6400,402,השרון
6400,404,ויצמן
6400,405,לוין שמעון זאב
6400,406,סוקולוב
6400,407,הס
6400,413,אחד העם
6400,416,הבנים
6400,417,"רמב""ם"
6400,421,העצמאות
6400,423,קהילת ציון
6400,444,הנביאים
6400,450,ברק
6400,456,הנוטרים
6400,464,אלתרמן נתן
6400,467,הרב גורן
6400,502,הדר
6400,504,אלוף אלון יגאל
6400,505,יפה אריה לייב
6400,510,"יל""ג"
6400,511,"שד ח""ן"
6400,512,טשרניחובסקי
6400,513,בני בנימין
6400,522,גולומב אליהו
6400,528,הצפצפות
6400,530,הבריגדה היהודית
6400,534,הנדיב
6400,538,שבעת הכוכבים
6400,539,יהודה הלוי
6400,540,פינסקר
6400,542,אבן עזרא
6400,547,הרב קוק
6400,549,דרך ירושלים
6400,563,כנפי נשרים
6400,566,ברש אשר
6400,568,שמואל הנגיד
6400,570,הראובני
6400,596,נבו יוסף
6400,603,הרכבת
6400,608,הנשיא יצחק בן צבי
6400,609,האשל
6400,615,הקדמה
6400,616,וינגייט
6400,618,רמת ים
6400,620,בזל
6400,621,קורן
6400,627,קרן היסוד
6400,630,דרך תל אביב
6400,633,שאול המלך
6400,649,גלי תכלת
6400,650,שבט מנשה
6400,652,המעפילים
6400,691,שפינוזה
6400,705,מדינת היהודים
6400,706,זבולון
6400,707,הסדנאות
6400,709,גלגל הפלדה
6400,710,משכית
6400,711,יוחנן הסנדלר
6400,712,יד חרוצים
6400,713,שד אבא אבן
6400,714,המנופים
6400,715,החושלים
6400,717,אזור התעשיה
6400,720,מרינה
6400,728,"ניל""י"
6400,729,נתיבות
6400,747,שרת משה
6400,751,שפיים
6400,757,הצנחן אבא
6400,775,דרך דיין משה
6400,792,שד בגין מנחם
6400,795,השונית
6400,798,הצדף
6400,811,יוסף הנשיא
6400,813,רבנו תם
6400,826,ז'בוטינסקי
6400,903,ברקת
6400,952,אנפה
6400,953,אבניים
6400,6001,ככר דה שליט
6400,6009,ככר מודעי
6400,6506,ש נוה עמל
6400,6564,מע נוף ים
6400,6582,שכ הרצליה פיתוח
6500,104,"צה""ל"
6500,107,האקליפטוס
6500,112,"פיק""א"
6500,120,הליבנה
6500,202,ירושלים
6500,203,הדקל
6500,206,טרומפלדור
6500,214,"תרע""ב"
6500,220,ישעיהו
6500,223,השדרה
6500,229,טיומקין
6500,231,חובבי ציון
6500,296,המסגר
6500,299,האומן
6500,309,שד החרות
6500,312,קומבה
6500,313,"מנא""י"
6500,400,אלעזר דוד
6500,417,"בי""ח הלל יפה"
6500,419,כביש מס' 4
6500,422,שמעוני דוד
6500,427,אהרונוביץ
6500,434,בוארון ברוך
6500,436,חוף הכרמל
6500,450,אהרונסון
6500,451,אפשטיין משה מרדכי
6500,452,גרינבוים יצחק
6500,476,דיין משה
6500,477,לסקוב חיים
6500,496,האגמון
6500,513,הגליל
6500,517,הגדוד העברי
6500,521,ה באייר
6500,523,מלכי ישראל
6500,524,שבטי ישראל
6500,525,הראשונים
6500,533,השופטים
6500,534,החלוץ
6500,539,דרך הרכבת
6500,541,"הנצי""ב"
6500,547,קלז
6500,550,הרב טייב חי
6500,580,פרנק
6500,601,הרצל
6500,602,הרברט סמואל
6500,603,הלל יפה
6500,604,"רמב""ם"
6500,606,הנשיא ויצמן
6500,607,מלחמת ששת הימים
6500,609,הגבורים
6500,611,שד רוטשילד
6500,612,"תרנ""א"
6500,628,מלחמת יום הכפורים
6500,644,שד בגין מנחם
6500,655,בר אילן מאיר
6500,679,השלום
6500,701,אחד העם
6500,702,ז'בוטינסקי
6500,708,נורדאו
6500,713,ביאליק
6500,722,אבשלום
6500,728,העבודה
6500,733,פיינברג
6500,743,סמ זבוטינסקי
6500,766,היסמין
6500,780,חברת עזרא
6500,788,הנבל
6500,804,העצמאות
6500,813,התאנים
6500,820,בן צבי יצחק
6500,821,חטיבת גולני
6500,827,התות
6500,832,הפרדס
6500,851,נחומובסקי
6500,862,נתיבות
6500,864,ניצנים
6500,901,מקלף מרדכי
6500,908,גדות
6500,929,אז   תעשייה
6500,950,רבין יצחק
6500,971,שד אלכסנדר
6500,1005,"חטיבת הנח""ל"
6500,6525,אזור תעשייה
6500,6594,שכון גזית
6500,6601,כפר הים
6600,101,דרך השבעה
6600,104,הכישור
6600,106,האורגים
6600,107,הבנאי
6600,108,החופר
6600,109,הלהב
6600,110,המכתש
6600,111,המלאכה
6600,112,המרכבה
6600,113,המשביר
6600,114,הנפח
6600,115,הסדנה
6600,116,הסתת
6600,117,הפלד
6600,118,האופן
6600,119,תמנע
6600,124,הזורע
6600,125,היוצר
6600,127,הרוקמים
6600,132,הצורף
6600,201,הנביאים
6600,202,ירמיהו
6600,204,השופטים
6600,205,נחמיה
6600,207,דבורה הנביאה
6600,209,פרופ' שור
6600,218,טהון
6600,226,מרבד הקסמים
6600,304,ההסתדרות
6600,306,בצלאל
6600,308,רבי עקיבא
6600,310,סמולנסקין
6600,316,שד ירושלים
6600,317,גאולים
6600,319,הכנסת
6600,324,אלעזר דוד
6600,327,בן-נון יוחאי
6600,328,החרש
6600,332,ספיר יוסף
6600,333,מוהליבר
6600,337,וולפסון
6600,339,הס משה
6600,344,פבריגט
6600,347,הארז
6600,348,התומר
6600,350,שטרוק
6600,352,גלילי ישראל
6600,355,עוזיאל
6600,357,התחיה
6600,401,סוקולוב
6600,406,קראוזה
6600,407,הרב קוק
6600,415,חנקין
6600,416,ז'בוטינסקי
6600,417,"הפלמ""ח"
6600,419,אוסישקין
6600,421,"אז""ר"
6600,426,מקוה ישראל
6600,442,הרב הרצוג
6600,443,שפרינצק
6600,503,ביאליק
6600,504,השומרון
6600,505,שד קוגל
6600,512,רוטשילד
6600,514,הלוחמים
6600,515,ה' באייר
6600,516,מונטיפיורי
6600,518,"ש""ץ צבי"
6600,519,סולד הנריטה
6600,522,ברנר
6600,526,שמואל הנגיד
6600,529,המעפילים
6600,546,מכס וג'סי כהן
6600,548,טמטאב
6600,551,נחלת שלום
6600,552,אביבים
6600,601,המצודה
6600,603,"אצ""ל"
6600,606,הצפורן
6600,613,הדר
6600,616,הבנים
6600,620,מבצע סיני
6600,622,חזית חמש
6600,631,הפורצים
6600,632,גבעתי
6600,637,שד לוי אשכול
6600,638,"בי""ח וולפסון"
6600,643,חסדאי
6600,645,סרלין יוסף
6600,702,ויצמן
6600,704,חומה ומגדל
6600,706,שנקר
6600,707,"תרצ""ו"
6600,708,ארלוזורוב
6600,711,הרצפלד
6600,712,אחד במאי
6600,715,"י""א באדר"
6600,716,לסל
6600,720,בלום לאון
6600,724,הנשיאים
6600,725,שד הוז דב
6600,726,אבן עזרא
6600,732,גולומב
6600,735,דגניה
6600,741,בעל שם טוב
6600,742,אברבנאל
6600,744,אורים
6600,748,צאלים
6600,749,שד יוספטל
6600,750,קדושי קהיר
6600,751,פיכמן
6600,758,בן אליעזר אריה
6600,761,ארן זלמן
6600,789,משעול הלשם
6600,792,ארליך שמחה
6600,793,צדוק דוד
6600,794,לסקוב חיים
6600,795,רבינוביץ יהושע
6600,796,דיין משה
6600,797,לנדאו חיים
6600,798,גרינברג אורי צבי
6600,799,מקלף מרדכי
6600,800,שד בן גוריון
6600,805,התנאים
6600,806,האמוראים
6600,807,הסנהדרין
6600,809,הגאונים
6600,810,הרב ניסים יצחק
6600,811,ארבע ארצות
6600,812,זרובבל
6600,813,שיבת ציון
6600,816,עין יהב
6600,821,הר הצופים
6600,822,ששת הימים
6600,827,גבעת התחמושת
6600,835,יהודה הנשיא
6600,841,אדם יקותיאל
6600,875,אילון פנחס
6600,901,אהרונוביץ
6600,911,אילת
6600,912,הציונות
6600,916,אנילביץ
6600,918,רמז
6600,921,לבון פנחס
6600,930,הופיין
6600,941,"אלופי צה""ל"
6600,942,מפרץ שלמה
6600,944,שרת משה
6600,946,קרן קיימת
6600,947,קרן היסוד
6600,950,יריחו
6600,962,יום הכיפורים
6600,963,מעלות
6600,966,צפת
6600,968,קרית שמונה
6600,969,גולדה מאיר
6600,970,ברקת ראובן
6600,982,שאלתיאל דוד
6600,983,שד בגין מנחם
6600,984,רבין יצחק
6600,986,ברלב חיים
6600,990,מוטה גור
6600,992,סמ הרוזמרין
6600,993,המרגנית
6600,994,האלוף אהרון יריב
6600,996,פהר אילונה
6600,999,רפאל איתן
6600,1001,ולנברג ראול
6600,1022,מנור אהוד
6600,1027,קישון אפרים
6600,1107,אליהו הנביא
6600,6005,ככר סטרומה
6600,6007,ככר ויצמן
6600,6008,ככר הלוחמים
6600,6500,אז תעשיה א
6600,6550,ש תל גבורים
6600,6586,ש ג'סי כהן
6600,6597,שכ קרית בן גוריון
6600,9000,חולון
6700,102,דהאן שמעון
6700,103,השומר
6700,109,גולומב
6700,110,ביאליק
6700,111,ניברג
6700,112,יהודה הנשיא
6700,115,אהל יעקב
6700,116,שד הרצל
6700,121,המגינים
6700,122,תל חי
6700,123,הצנחנים
6700,124,גולני
6700,128,זיידל
6700,135,דגניה
6700,143,וינגייט
6700,144,חברון
6700,145,האמהות
6700,201,"הפלמ""ח"
6700,202,אלחדיף
6700,207,הירדן
6700,214,העמקים
6700,223,הגליל
6700,234,יהודה הלוי
6700,235,בן זכאי
6700,246,הבנים
6700,250,שד קפלן אליעזר
6700,275,דרך מנחם בגין
6700,301,אחוה
6700,304,ביבאס
6700,307,"פיק""א"
6700,309,ברנר
6700,310,אוסישקין
6700,311,טרומפלדור
6700,313,דרך הציונות
6700,318,החשמונאים
6700,323,בר כוכבא
6700,325,דוד המלך
6700,435,אהבת ציון
6700,436,הנביאים
6700,445,הנשיא ויצמן
6700,457,שד ספיר
6700,462,אלעזר דוד
6700,481,אבולעפיה
6700,484,ארזים
6700,489,הרב קוק
6700,493,המברג
6700,501,דובדבן
6700,503,חצב
6700,511,הדקל
6700,6527,שכון א
6700,6530,רמת אגוז
6700,6531,קרית משה
6700,6533,מורדות טבריה
6700,6538,אזור תע ומלאכה
6700,9000,טבריה
6800,107,הארי השואג
6800,109,"פלמ""ח"
6800,110,ז'בוטינסקי
6800,111,מבצע סיני
6800,112,גוש עציון
6800,115,"בית""ר"
6800,118,מינץ
6800,120,המכבים
6800,144,אלמוגן
6800,145,הרר צבי
6800,151,הארז
6800,152,האלה
6800,156,דרך יגור
6800,207,בן יוסף אהרון
6800,214,שמחוני אסף
6800,216,ויצמן
6800,219,חנקין
6800,220,העצמאות
6800,222,מולר הוגו
6800,225,אינשטין
6800,228,נורדאו
6800,229,הרצל
6800,239,שד הציונות
6800,240,רמז
6800,254,יוספטל
6800,256,דרך יצחק רבין
6800,279,יבניאלי שמואל
6800,280,עשת אביגדור
6800,301,הנביאים
6800,313,ירושלים
6800,315,הלל
6800,321,כנרת
6800,323,זבולון
6800,324,מורדי הגטאות
6800,330,המגינים
6800,335,פרישמן
6800,337,ביאליק
6800,338,פרץ
6800,340,מנדלי מוכר ספרים
6800,341,שלום עליכם
6800,350,גלבוע
6800,624,דרך דשנים
6800,629,בצרי יוסף
6800,646,שושנת העמקים
6800,667,דרך חיפה
6800,673,קרן היסוד
6800,687,שטיינברג
6800,690,שרת משה
6800,691,בן צבי יצחק
6800,6504,קרית בנימין
6800,6507,גבעת טל
6800,6545,שכ ק פרוסטיג
6900,107,דניאל
6900,148,השקמה
6900,205,"התע""ש"
6900,208,הסדנא
6900,222,אבידן דוד
6900,262,"החי""ש"
6900,270,דרך המוביל
6900,277,דרך הפועל
6900,302,"אז""ר"
6900,304,אלישבע
6900,309,בן יהודה
6900,316,הגליל
6900,319,"החי""ל"
6900,321,הכרמל
6900,322,המעפילים
6900,330,ז'בוטינסקי
6900,340,כצנלסון ברל
6900,345,ניצנים
6900,361,"רמב""ם"
6900,374,תל חי
6900,387,הבנים
6900,410,העליה השניה
6900,412,שד בגין מנחם
6900,420,טשרניחובסקי
6900,423,לוינסקי
6900,442,רמז דוד
6900,463,הטחנה
6900,480,סנה משה
6900,483,דרך השרון
6900,502,אהרונוביץ
6900,512,גאולה
6900,522,בן גוריון
6900,523,ויצמן
6900,529,גלר זאב
6900,532,סוקולוב
6900,533,ששת הימים
6900,534,רוטשילד
6900,571,המיסדים
6900,600,הצומת
6900,660,וילנסקי משה
6900,664,מנור אהוד
6900,672,לוי
6900,691,אנציקובסקי
6900,852,דיין משה
6900,1303,החרושת
6900,1307,עתירי ידע
6900,1308,התוכנה
6900,1309,היוזמה
6900,6511,אזור התעשיה
6900,9000,כפר סבא
7000,101,הרצל
7000,108,"בית""ר"
7000,117,קלויזנר
7000,119,מורדי הגטאות
7000,136,דבורה הנביאה
7000,138,קלר הלן
7000,143,כצנלסון
7000,144,סוקולוב
7000,164,סילבר אבא הלל
7000,172,לב פסח
7000,174,בן הורקנוס אליעזר
7000,176,המלאכה
7000,192,המסגר
7000,194,המחקר
7000,207,גולומב
7000,211,בורוכוב
7000,214,סנש חנה
7000,219,העצמאות
7000,231,כהן אלי
7000,235,פלומניק יעקב
7000,238,מודיעין
7000,301,החשמונאים
7000,305,"שד צה""ל"
7000,317,הרצוג
7000,319,החלוץ
7000,330,סולד
7000,331,הנשיא
7000,335,ערבה
7000,336,ברק
7000,340,שד הציונות
7000,341,סן מרטין
7000,348,שד בן גוריון
7000,350,"י""א חללי מינכן"
7000,353,אקסודוס
7000,355,טויטו מרדכי
7000,360,בן יהודה
7000,361,סטרומה
7000,363,גבריאל
7000,364,אילת
7000,365,שפירא חיים משה
7000,369,עליה ב
7000,372,פרימן מרדכי וחוה
7000,373,גנרל לקלרק
7000,387,כליל החורש
7000,388,לימון
7000,396,תפוח
7000,401,ארלוזורוב
7000,403,ז'בוטינסקי
7000,404,שפרינצק
7000,405,שלמה המלך
7000,406,ההסתדרות
7000,407,קפלן
7000,409,אשכול אלישבע
7000,413,אליעזר יעקב
7000,421,שד דוד המלך
7000,450,אגוז
7000,454,סייפן
7000,463,הפרחים
7000,503,פנקס דוד
7000,504,אינשטיין
7000,518,נימרוב
7000,524,שד ירושלים
7000,532,בן חמו אהרן
7000,544,הרץ הנרי
7000,546,קדושי קהילת מזריץ
7000,555,דרכי משה
7000,556,יוספטל גיורא
7000,561,חטיבת יפתח
7000,601,בן אליעזר אריה
7000,609,לוזון אפרים
7000,700,שד ריסר מיכה
7000,701,צמרות
7000,702,לובלין אהרון
7000,706,חללי אגוז
7000,707,ארבע העונות
7000,708,דעי יואב
7000,710,תלמים
7000,712,רגבים
7000,714,הבשור
7000,721,שניר
7000,733,אברמוביץ שמעון
7000,753,דקר
7000,754,האיילון
7000,757,דרך לוד הירוקה
7000,765,המצביאים
7000,766,חטיבת הראל
7000,780,רבין יצחק
7000,786,עומר עבד אלעזיז
7000,6002,"ככר הפלמ""ח"
7000,6003,ככר השריון
7000,6503,ש נוה ירק
7000,6508,רמת אשכול
7000,6510,אזור תעשיה צפון
7000,6511,גני יער
7000,6521,נאות יצחק
7000,6545,שכ סחנה
7000,6546,גני אביב
7000,6547,ש נווה שלום
7000,9000,לוד
7100,256,לויתן
7100,306,יפה נוף
7100,311,שד דרום אפריקה
7100,318,קפסטט
7100,319,הנשיא
7100,321,הדרור
7100,326,מלכי ישראל
7100,327,ההרדוף
7100,357,הצפצפה
7100,362,השייטת
7100,373,הלוז
7100,375,בן צבי
7100,377,אורט
7100,381,הטייסים
7100,386,גולני
7100,390,שד ירושלים
7100,391,בן יואש גדעון
7100,392,יפתח הגלעדי
7100,394,בר כוכבא
7100,395,סגל צבי
7100,397,קבוץ גלויות
7100,416,אלי כהן
7100,425,העליה
7100,435,הרצל
7100,437,"צה""ל"
7100,440,העבודה
7100,444,הרב גניש
7100,449,קול משה
7100,451,רמז דוד
7100,457,אבן עזרא
7100,462,בורוכוב
7100,464,הכרם
7100,466,יריחו
7100,467,הגדוד העברי
7100,470,החלוץ
7100,471,"הפלמ""ח"
7100,474,"נח""ל"
7100,475,אוסישקין
7100,477,כצנלסון
7100,483,אבן השתיה
7100,487,אנה פרנק
7100,489,רזיאל דוד
7100,490,חננאל
7100,493,הפנינים
7100,496,שד התעשיה
7100,498,המחוגה
7100,499,היצול
7100,500,המרכבה
7100,503,הפלדה
7100,505,מנשה
7100,507,התחיה
7100,516,נתן הנביא
7100,517,הנביאים
7100,524,דניאל
7100,527,ירמיהו
7100,532,ישעיהו
7100,538,השופטים
7100,540,שיבת ציון
7100,554,השבטים
7100,561,עופר אברהם
7100,587,המסגר
7100,592,אבישג
7100,602,שפינוזה
7100,607,חתם סופר
7100,608,יהודה הלוי
7100,630,ההסתדרות
7100,632,ביאליק
7100,639,צור אפרים
7100,641,יוספטל
7100,643,ז'בוטינסקי
7100,645,הפורצים
7100,650,בן זומא
7100,653,שד בן גוריון
7100,654,מילרוד אליעזר
7100,662,סיני
7100,692,משה
7100,693,שד שפירא
7100,694,עגנון
7100,697,שני אליהו
7100,698,חביב אבשלום
7100,699,עולי הגרדום
7100,726,מעפילי אגוז
7100,730,האומן
7100,740,שד חיים בר-לב
7100,748,חוצות היוצר
7100,763,איתן רפאל
7100,765,רחבעם זאבי
7100,806,"מח""ל"
7100,810,הכישור
7100,811,הגלגל
7100,812,האופן
7100,818,שד מונטיפיורי
7100,824,ענבר
7100,831,דורות משה
7100,840,הבוסתן
7100,845,דרך היין
7100,849,הדובדבן
7100,852,תגר עליזה
7100,856,"שד אצ""ל"
7100,861,שד קדש
7100,868,שאר ישוב
7100,884,בן אליעזר אריה
7100,886,הר כנען
7100,892,נורדאו
7100,893,הציונות
7100,900,בלפור
7100,902,פלוגות
7100,909,כהן שלמה
7100,935,הסוכנות היהודית
7100,944,עוזר אריה
7100,960,בן יהודה אליעזר
7100,987,אדמונד דה רוטשילד
7100,1012,אייר
7100,1017,סיון
7100,1018,אקסודוס
7100,1020,טבריה
7100,1021,כנפי נשרים
7100,1022,כל ישראל חברים
7100,1023,לכיש
7100,1024,מבצע משה
7100,1025,מגידו
7100,1029,פקיעין
7100,1031,המופת
7100,1035,בגין מנחם
7100,1039,עמישב
7100,1044,תשרי
7100,1050,איילה
7100,1051,נמר
7100,1053,אריה
7100,1059,נוה שלום
7100,1060,יהדות בריטניה
7100,1061,ציפורי
7100,1070,הגבורה
7100,1076,הפרדס
7100,1096,חצבה
7100,1115,שד רבין יצחק
7100,1121,בית אל
7100,1127,אשתאול
7100,6011,ככר צפניה
7100,6510,שכ אפרידר
7100,6515,רמת בן גוריון
7100,6520,מגדל
7100,6525,כוכב הצפון
7100,6552,נוה הדקלים
7200,101,מרגולין
7200,103,ויצמן
7200,105,הרמן מאיר
7200,107,העצמאות
7200,108,קבוץ גלויות
7200,109,הבנים
7200,115,נורדאו
7200,120,תל חי
7200,121,"פלמ""ח"
7200,122,ביאליק
7200,127,זרובבל
7200,133,ההדרים
7200,134,בן גוריון
7200,135,שמידט ישראל
7200,138,גורדון
7200,147,חושן
7200,166,הגליל
7200,183,דוד אלעזר
7200,191,האמהות
7200,201,רוטשילד
7200,206,הרצל
7200,210,המנין הראשון
7200,212,דרך רבין יצחק
7200,219,הטייסים
7200,222,הורד
7200,223,ששת הימים
7200,227,האירוסים
7200,229,עמק השושנים
7200,230,השריון
7200,235,המאה ואחד
7200,237,הלב
7200,240,שד המעפילים
7200,243,השייטת
7200,252,יקינתון
7200,301,ראובן
7200,304,"התרמ""ג"
7200,309,החרש
7200,317,הפטיש
7200,323,מאיר גולדה
7200,330,דרך הנפת הדגל
7200,390,סביון
7200,400,שד העמק
7200,6518,שכ טירת שלום
7200,6526,פארק המדע
7300,366,רח 5004
7300,443,רח 6027
7300,504,רח 3047
7300,513,רח 6021
7300,839,רח 3021
7300,846,רח 3001
7300,889,רח 7011
7300,933,רח 8015
7300,1008,רח 5064
7300,6508,שכ סאפפרה
7300,6518,ש נמסאווי
7300,9000,נצרת
7400,101,אבא הלל סילבר
7400,110,גליקסון
7400,112,דרך הירדן
7400,119,השופטים
7400,133,עולי הגרדום
7400,134,פינס
7400,135,עמק חפר
7400,138,הרב ריינס
7400,139,רזיאל
7400,141,מגורי חיים כהן
7400,160,קדושי בלזן
7400,165,יוספטל
7400,168,אלי כהן
7400,169,מינץ
7400,171,בלקינד נעמן
7400,181,בובר
7400,185,בר יוחאי
7400,201,אנדריוס
7400,205,דברי חיים
7400,207,הגדוד העברי
7400,208,הגפן
7400,222,השושנה
7400,229,רבי מאיר
7400,235,סוקולוב
7400,238,רבי עקיבא
7400,240,שלמה המלך
7400,250,הרצוג
7400,253,המלכים
7400,255,רייך לאון
7400,256,זומרשטיין
7400,258,מימון
7400,303,בארי
7400,304,בורוכוב
7400,305,בילינסון
7400,306,בר אילן
7400,308,ברנר
7400,310,גורדון
7400,311,גולומב
7400,313,החשמונאים
7400,316,יהודה הנשיא
7400,323,הרב קוק
7400,327,שמואל הנציב
7400,329,שרת
7400,344,מלחמת ששת הימים
7400,350,חיטמן עוזי
7400,351,ברמן בני
7400,360,דודו דותן
7400,401,אוסישקין
7400,402,אחד העם
7400,403,בקמן
7400,404,ברקת ראובן
7400,405,דוד המלך
7400,406,דיזנגוף
7400,407,החלוצים
7400,408,היהלום
7400,413,הס משה
7400,417,שד ויצמן
7400,418,הרצל
7400,419,שד ירושלים
7400,420,לילינבלום
7400,422,מכנס גד
7400,424,ספיר יוסף
7400,425,פינסקר
7400,428,ראשון לציון
7400,429,רמז דוד
7400,431,שוהם
7400,432,שטמפפר
7400,433,שער הגיא
7400,442,שד ניצה
7400,444,בן אליעזר
7400,503,"אצ""ל"
7400,504,"שד בן אב""י"
7400,505,בן יהודה
7400,507,ברודצקי
7400,508,גבע
7400,510,הגליל
7400,512,ז'בוטינסקי
7400,513,"שד ח""ן"
7400,515,טשרניחובסקי
7400,517,יהודה הלוי
7400,519,לבונטין
7400,521,סמילנסקי
7400,525,תחכמוני
7400,532,שד בנימין
7400,539,הכרמל
7400,540,ההסתדרות
7400,602,אבן גבירול
7400,607,"האר""י"
7400,608,"הגר""א"
7400,609,שד בן צבי
7400,612,הפורצים
7400,613,הצנחנים
7400,614,הקליר
7400,615,דרך הרכבת
7400,617,"חרל""פ"
7400,619,טיומקין
7400,624,"ניל""י"
7400,627,פתח תקוה
7400,628,בן שלום עובדיה
7400,631,"רמב""ם"
7400,658,רפאל איתן
7400,660,בלקני פנחס
7400,702,פנקס דוד
7400,707,שכטרמן
7400,708,האורג
7400,801,אהרונוביץ
7400,802,ארלוזורוב
7400,805,בוסל
7400,815,ויתקין
7400,824,הרב זוארץ פריגיה
7400,827,קפלן
7400,831,שפרינצק
7400,832,הזמיר
7400,837,הפלדה
7400,838,הרכב
7400,842,הקדר
7400,843,האורזים
7400,844,המסגר
7400,847,דרך דגניה
7400,849,הנשר
7400,853,הברבור
7400,864,הרב אונטרמן יהודה
7400,865,הרב הרטום שמואל
7400,873,קלויזנר יוסף
7400,877,אונברסיטה
7400,878,החינוך העברי
7400,906,הנביאים
7400,912,ירמיהו
7400,922,נחום
7400,923,נחמיה
7400,925,עזרא
7400,931,יחזקאל
7400,933,הרב רפאל
7400,938,נורדאו
7400,942,ויסלברגר
7400,946,שלום עליכם
7400,947,בר יהודה
7400,952,מכון וינגייט
7400,954,נצח ישראל
7400,958,גרינבוים
7400,959,מוצקין
7400,963,יד חרוצים
7400,966,רופין ארתור
7400,969,שניאור זלמן
7400,973,עגנון
7400,983,"שז""ר זלמן"
7400,991,הלילך
7400,993,לבון פנחס
7400,996,שד בן גוריון
7400,999,לוי אשכול
7400,1001,שד גולדה מאיר
7400,1008,"ד""ר פרח יהודה"
7400,1014,"מפ""י"
7400,1015,גבורי ישראל
7400,1016,האומנות
7400,1018,המלאכה
7400,1020,ארליך שמחה
7400,1022,התרופה
7400,1023,וינר נחמה
7400,1024,הגביש
7400,1028,הצורן
7400,1032,חטיבת גבעתי
7400,1034,פלוגת מכבי
7400,1035,גאון בני
7400,1050,שולמית
7400,1052,סבידור מנחם
7400,1068,אמנון ותמר
7400,1078,שד עובד בן עמי
7400,1079,בגין מנחם
7400,1101,אירוס הארגמן
7400,1102,חרצית
7400,1104,חבצלת החוף
7400,1111,בר לב חיים
7400,1115,הבריגדה היהודית
7400,1130,בני בנימין
7400,1152,גוטמן נחום
7400,1204,הגלעד
7400,1206,הבשן
7400,1208,הרב ואנה
7400,1232,רייך בני
7400,1234,ליבר זאב
7400,1235,הרב נריה
7400,1240,האלונים
7400,1252,ברוש
7400,1260,שדרות לנטוס טום
7400,6001,ככר העצמאות
7400,6506,קרית השרון
7400,6654,שכ רמת חן
7400,9000,נתניה
7500,6761,ואדי אל ספא
7600,110,יונתן החשמונאי
7600,112,דרך החרושת
7600,122,בורנשטיין משה
7600,185,דושניצקי אריה
7600,202,גדיש יוסף
7600,205,דרך הארבעה
7600,221,רמז דוד
7600,227,"רמח""ל"
7600,246,גרשון יוסף
7600,248,קליין שלמה
7600,304,בן שושן אברהם
7600,305,העליה
7600,325,גור מרדכי
7600,403,הרצל
7600,412,גרונר דב
7600,414,חטיבת גולני
7600,421,שרת משה
7600,423,ירושלים
7600,430,הרימון
7600,431,שפירא משה חיים
7600,451,מעלה הכרמים
7600,501,בן עמי
7600,502,לוחמי הגטאות
7600,505,העצמאות
7600,507,ויצמן
7600,508,ז'בוטינסקי
7600,509,ההגנה
7600,515,גבורי סיני
7600,522,בן יוסף שלמה
7600,609,צלאח ובצרי
7600,9000,עכו
7700,101,סולד הנריטה
7700,188,הטבלן
7700,317,הקשת
7700,319,שפרינצק
7700,320,קהלת ציון
7700,323,ירושלים
7700,324,חנקין יהושע
7700,327,קרן היסוד
7700,328,שד רבין יצחק
7700,333,שד ארלוזורוב
7700,341,הנשיא וייצמן
7700,385,כורש
7700,386,שרת
7700,421,נגבה
7700,422,המלאכה
7700,502,הארז
7700,630,שד בגין מנחם
