zomet,ishuv,rehov1,rehov2
8570214,8600,1011,1203
8950211,8600,1011,1020
9230123,8600,802,1011
9230123,8600,802,6003
9230123,8600,1011,6003
9260126,8600,819,1011
9260126,8600,803,1011
9260126,8600,803,819
9280122,8600,601,701
9280122,8600,601,719
9280122,8600,701,719
9390123,8600,701,6003
9460124,8600,802,806
9520113,8600,205,301
9550114,8600,205,707
9570115,8600,205,701
9790117,8600,108,205
9790117,8600,108,601
9790117,8600,205,601
9880116,8600,108,701
10020114,8600,308,309
10050111,8600,108,307
10130111,8600,108,301
10130111,8600,113,301
10130111,8600,108,113
10580314,8600,1738,1742
10580314,8600,1732,1742
10580314,8600,1732,1738
17230223,8600,1502,1649
17270226,8600,1011,1423
17970117,8600,416,822
60380231,8600,1801,1803
67560112,8600,205,903
67620111,8600,108,903
67620111,8600,147,903
67620111,8600,108,147
97710233,8600,1701,1726
97710322,8600,1623,6541
97710346,8600,1709,1713
97710346,8600,1713,6002
97710346,8600,1709,6002
97710445,8600,404,417
30002,8700,184,457
30002,8700,306,457
30002,8700,184,306
150003,8700,214,226
170001,8700,139,169
170001,8700,139,352
170001,8700,169,352
200001,8700,139,316
220001,8700,144,204
220001,8700,204,367
220001,8700,144,367
560001,8700,143,161
600001,8700,144,161
600001,8700,161,315
600001,8700,144,315
660001,8700,140,320
690002,8700,204,459
690002,8700,204,463
690002,8700,459,463
700002,8700,123,204
710001,8700,139,204
1000002,8700,457,466
1000002,8700,204,466
1000002,8700,204,457
7350001,8700,103,139
8010002,8700,103,425
8010002,8700,107,425
8010002,8700,103,107
8120001,8700,103,214
8200001,8700,103,210
8240001,8700,103,207
8300001,8700,103,147
8300001,8700,147,201
8300001,8700,103,201
9320004,8700,114,314
9400001,8700,112,310
9410005,8700,107,386
9420006,8700,178,204
9490001,8700,103,252
9550002,8700,103,375
9550002,8700,375,522
9550002,8700,103,522
9570002,8700,184,371
9830007,8700,208,272
9850007,8700,208,254
9980001,8700,362,363
10050006,8700,204,375
10110002,8700,250,425
10260002,8700,238,375
10410011,8700,360,362
10480005,8700,204,465
10550001,8700,364,368
10680008,8700,103,209
10680031,8700,112,141
10680047,8700,144,298
10680047,8700,144,353
10680047,8700,298,353
10680175,8700,293,350
10680286,8700,358,359
10680287,8700,208,252
10061,9000,1011,1012
50022,9000,919,964
60022,9000,921,964
80042,9000,818,824
140022,9000,921,953
140031,9000,603,608
140063,9000,826,975
140063,9000,953,975
140063,9000,826,953
150021,9000,101,102
160012,9000,244,275
180022,9000,921,923
210063,9000,931,953
210063,9000,953,969
210063,9000,931,969
230022,9000,919,950
240022,9000,921,950
250063,9000,964,969
290021,9000,102,844
300021,9000,102,835
320012,9000,225,244
340062,9000,434,918
340062,9000,434,957
340062,9000,434,978
340062,9000,918,957
340062,9000,918,978
340062,9000,957,978
350022,9000,933,953
380062,9000,918,950
450022,9000,964,966
460062,9000,916,947
510022,9000,923,966
580022,9000,906,956
620022,9000,906,964
620022,9000,906,983
620022,9000,964,983
900062,9000,904,926
900062,9000,926,965
900062,9000,965,1035
900062,9000,926,1035
900062,9000,904,965
900062,9000,904,1035
1160021,9000,845,847
1180021,9000,102,995
1180021,9000,847,995
1180021,9000,102,847
7040011,9000,277,285
7120043,9000,311,810
7120043,9000,810,849
7120043,9000,311,849
7180051,9000,304,340
7180051,9000,311,340
7180051,9000,304,311
7220051,9000,277,311
7220051,9000,311,348
7220051,9000,277,348
7230043,9000,359,810
7230043,9000,366,810
7230043,9000,359,366
7370012,9000,244,374
7370012,9000,263,374
7370012,9000,244,263
7400011,9000,210,263
7400011,9000,263,353
7400011,9000,210,353
7760041,9000,404,412
7880015,9000,277,811
7910041,9000,810,811
7910041,9000,701,811
7910041,9000,701,810
8160021,9000,101,508
8160021,9000,101,846
8160021,9000,508,846
8370023,9000,811,834
8380023,9000,811,814
8380023,9000,814,838
8380023,9000,811,838
8410022,9000,366,811
8410022,9000,366,921
8410022,9000,366,925
8410022,9000,702,811
8410022,9000,702,921
8410022,9000,702,925
8410022,9000,811,921
8410022,9000,811,925
8410022,9000,921,925
8410022,9000,366,702
8450021,9000,102,701
8550022,9000,921,971
8580022,9000,925,950
8610022,9000,923,925
8640022,9000,917,925
9380023,9000,701,837
9400021,9000,101,531
9400021,9000,531,841
9400021,9000,101,841
9520012,9000,258,811
9520012,9000,202,811
9520012,9000,202,258
9900042,9000,404,849
10040011,9000,283,353
10040011,9000,353,377
10040011,9000,283,377
10060052,9000,277,366
10060052,9000,366,485
10060052,9000,277,485
10130052,9000,331,344
10140011,9000,263,413
10150053,9000,285,353
10290021,9000,101,1288
10290021,9000,501,1288
10290021,9000,101,501
10310023,9000,827,834
10480052,9000,359,381
10480052,9000,381,1066
10480052,9000,359,1066
10490022,9000,870,906
10490022,9000,870,1369
10490022,9000,906,1369
10500032,9000,702,860
10510052,9000,353,366
10510052,9000,353,495
10510052,9000,366,495
10520063,9000,923,994
10520063,9000,359,994
10520063,9000,359,923
10560022,9000,347,472
10560022,9000,353,472
10560022,9000,347,353
10660022,9000,366,373
10740021,9000,1200,1288
10780012,9000,498,1120
10780012,9000,373,1120
10780012,9000,373,498
10800022,9000,900,921
10910523,9000,857,860
10980523,9000,113,865
10980523,9000,702,865
10980523,9000,113,702
11010021,9000,1220,1288
11010021,9000,1220,1270
11010021,9000,1270,1288
11070312,9000,281,811
11070312,9000,281,1220
11070312,9000,811,1220
11110012,9000,279,281
11220225,9000,373,448
11220225,9000,373,1352
11220225,9000,448,1352
11260012,9000,498,651
11260012,9000,498,1143
11260012,9000,651,1143
11380061,9000,1001,1063
11400522,9000,701,1410
11400522,9000,841,1410
11400522,9000,701,841
14440312,9000,1220,1240
14440312,9000,1240,1355
14440312,9000,1220,1355
14470012,9000,1116,1143
14470012,9000,1116,1193
14470012,9000,1143,1193
14740312,9000,369,1070
14740312,9000,369,1082
14740312,9000,1070,1082
14770052,9000,484,495
14850312,9000,1066,1082
14850312,9000,1082,1096
14850312,9000,1066,1096
14900012,9000,1143,1182
14900012,9000,1143,1196
14900012,9000,1182,1196
14910015,9000,522,811
14960052,9000,1150,1189
15010052,9000,359,1067
15210021,9000,102,893
15220312,9000,1076,1085
15220312,9000,1085,1096
15220312,9000,1076,1096
15240012,9000,244,275
15240012,9000,275,279
15240012,9000,244,279
15270523,9000,616,1016
15270523,9000,616,871
15270523,9000,871,1016
15320053,9000,460,472
15400023,9000,811,837
15470012,9000,565,572
15600001,9000,113,871
15950001,9000,1267,1288
15960001,9000,871,879
98340042,9000,404,804
98340059,9000,153,202
98340083,9000,279,271
98340099,9000,284,475
98340153,9000,366,820
98340153,9000,366,969
98340153,9000,820,969
98340204,9000,472,1101
98340226,9000,533,1410
98340226,9000,102,533
98340226,9000,102,1410
98340239,9000,556,581
98340391,9000,1009,1011
98340460,9000,1083,1089
98340537,9000,1154,1163
98340550,9000,1162,1190
98340550,9000,1162,1193
98340550,9000,1190,1193
98340593,9000,1220,1356
98340606,9000,1226,1240
98340701,9000,1380,1381
98340741,9000,1091,1096
98340755,9000,232,811
98340774,9000,346,366
98340807,9000,1360,1367
50002,9100,140,143
130006,9100,418,426
360006,9100,411,417
500006,9100,412,413
500006,9100,412,414
500006,9100,412,416
500006,9100,414,416
500006,9100,413,414
500006,9100,413,416
780006,9100,414,433
800002,9100,107,129
7360008,9100,313,328
7370007,9100,223,328
8790004,9100,212,228
14970040,9100,228,412
14970040,9100,224,412
14970040,9100,223,228
14970040,9100,223,224
14970040,9100,223,412
14970040,9100,224,228
14970097,9100,520,521
150003,9200,147,157
7770001,9200,101,112
8760086,9200,204,205
8760086,9200,204,206
8760086,9200,205,206
8760128,9200,121,125
90001,9300,121,195
90001,9300,121,184
90001,9300,121,190
90001,9300,184,195
90001,9300,190,195
90001,9300,184,190
280139,9300,225,283
7550041,9400,140,187
7550041,9400,186,187
7550041,9400,140,186
690002,9500,115,194
690002,9500,115,207
690002,9500,194,207
790002,9500,114,120
1550005,9500,145,147
1740005,9500,156,160
1750005,9500,160,187
1880005,9500,147,156
7520001,9500,216,221
12560027,9500,133,147
12560084,9500,233,245
50001,9600,161,202
7380002,9600,118,125
7430002,9600,112,118
7860001,9600,139,161
12090006,9600,161,184
12180008,9600,159,179
12350008,9600,161,164
12360001,9600,161,232
12360001,9600,161,243
12360001,9600,232,243
15660009,9600,161,290
15680110,9600,161,237
15680112,9600,161,179
15680113,9600,161,284
430002,9700,101,108
510001,9700,305,333
510001,9700,333,334
510001,9700,305,334
600002,9700,101,111
600002,9700,111,301
600002,9700,101,301
7490000,9700,101,199
7940003,9700,144,194
7940003,9700,149,194
7940003,9700,144,149
8380002,9700,111,114
21700001,9700,308,346
21700001,9700,308,347
21700001,9700,346,347
21800004,9700,101,191
21900006,9700,101,238
22150001,9700,313,344
22200004,9700,194,199
22240002,9700,101,102
22240002,9700,101,185
22240002,9700,102,185
22370001,9700,111,128
22430124,9700,301,377
22430124,9700,360,377
22430124,9700,301,360
22430130,9700,302,390
22430155,9700,317,355
22430179,9700,355,360
22430249,9700,200,240
22430255,9700,311,486
22430256,9700,316,386
40001,9800,144,155
40001,9800,144,194
40001,9800,155,194
230016,9800,107,137
230038,9800,122,147
230178,9800,3121,3123
