zomet,ishuv,rehov1,rehov2
9280003,8300,540,623
9290004,8300,533,623
9400002,8300,503,601
10200315,8300,134,907
10260116,8300,363,389
10270315,8300,134,925
10320315,8300,134,908
10350315,8300,134,447
17870004,8300,529,721
17870004,8300,721,724
17870004,8300,529,724
17920311,8300,120,143
17920311,8300,120,145
17920311,8300,143,145
17990005,8300,418,712
18030314,8300,902,904
18040008,8300,233,412
18040008,8300,233,291
18040008,8300,291,412
18050003,8300,518,591
18050003,8300,528,591
18050003,8300,518,528
18110008,8300,233,271
18120112,8300,347,426
18160111,8300,410,449
18240010,8300,295,925
18380003,8300,591,659
18470111,8300,435,452
18540315,8300,925,963
18570315,8300,925,959
18590112,8300,347,352
18590112,8300,347,409
18590112,8300,352,409
18610008,8300,201,247
18620315,8300,446,907
18670111,8300,434,437
18680217,8300,437,5101
18710315,8300,447,938
18730003,8300,660,661
18730003,8300,659,661
18730003,8300,659,660
18760311,8300,856,857
18830315,8300,934,935
18960002,8300,580,591
19000323,8300,120,180
19000323,8300,120,195
19000323,8300,120,856
19000323,8300,180,195
19000323,8300,180,856
19000323,8300,195,856
19010136,8300,307,700
19010136,8300,271,700
19010136,8300,271,307
19050003,8300,528,540
19060008,8300,209,300
19240314,8300,1010,1011
19270311,8300,143,180
19350315,8300,960,963
19370315,8300,960,961
19370315,8300,935,961
19370315,8300,935,960
19450323,8300,194,925
19560327,8300,1200,1202
19590323,8300,925,1250
19720322,8300,194,195
19720322,8300,195,1353
19720322,8300,194,1353
19730311,8300,857,874
19770314,8300,182,184
19770314,8300,182,192
19770314,8300,184,192
19840111,8300,435,437
19900322,8300,195,1252
19950009,8300,112,144
19960780,8300,201,5139
20010314,8300,112,1251
20010314,8300,149,1251
20010314,8300,112,149
20020311,8300,112,145
20030003,8300,528,624
20040003,8300,528,671
20080010,8300,201,294
20260001,8300,290,307
20260001,8300,290,540
20260001,8300,307,540
20280001,8300,518,600
20320001,8300,912,970
20330001,8300,1010,1057
20350001,8300,1365,1366
20350001,8300,1352,1366
20350001,8300,1352,1365
20390003,8300,104,120
20390003,8300,104,925
20390003,8300,120,925
20390008,8300,112,925
20390008,8300,112,1010
20390008,8300,925,1010
20390011,8300,119,121
20390011,8300,119,135
20390011,8300,121,135
20390069,8300,207,851
20390096,8300,307,402
20390096,8300,307,5114
20390096,8300,402,5114
20390096,8300,402,5101
20390096,8300,307,5101
20390096,8300,5101,5114
20390134,8300,378,390
20390134,8300,378,824
20390134,8300,390,824
20390147,8300,410,461
20390208,8300,524,712
20390208,8300,528,712
20390208,8300,524,528
20390261,8300,630,672
20390298,8300,851,852
20390306,8300,857,870
20390352,8300,916,970
20390363,8300,925,5139
20390363,8300,201,925
20390363,8300,201,5139
20390381,8300,1011,1042
20390464,8300,1200,1208
20390468,8300,1250,1260
20390468,8300,1250,1262
20390468,8300,1260,1262
20390485,8300,1274,1278
20390541,8300,5139,5145
20390585,8300,134,969
20390613,8300,406,410
20390613,8300,401,406
20390613,8300,401,410
20390644,8300,247,804
20390648,8300,1139,1150
20390664,8300,901,904
20390671,8300,423,426
20390682,8300,452,453
20390683,8300,555,561
20390692,8300,423,424
20390695,8300,1252,1273
20390701,8300,963,969
20390703,8300,540,543
60011,8400,704,709
80008,8400,460,468
130006,8400,406,411
140011,8400,701,703
140011,8400,703,705
140011,8400,701,705
140011,8400,701,709
140011,8400,703,709
140011,8400,705,709
160009,8400,504,505
180009,8400,504,508
280005,8400,344,358
280005,8400,358,360
280005,8400,344,360
280011,8400,435,714
290004,8400,116,403
290004,8400,116,692
290004,8400,403,692
310004,8400,116,749
330012,8400,615,621
340011,8400,435,720
340011,8400,720,761
340011,8400,435,761
350005,8400,335,344
360005,8400,335,352
360005,8400,335,361
360005,8400,352,361
360009,8400,511,516
440011,8400,626,628
470012,8400,535,610
540011,8400,627,630
590005,8400,322,323
690005,8400,319,368
7900005,8400,260,375
7900005,8400,226,375
7900005,8400,226,260
8140011,8400,435,710
8150007,8400,432,435
8170007,8400,434,435
8210007,8400,434,438
8210007,8400,434,716
8210007,8400,438,716
8230007,8400,434,448
8230007,8400,403,448
8230007,8400,403,434
8250008,8400,447,448
8290010,8400,736,749
8300010,8400,730,749
8320010,8400,593,724
8320010,8400,593,749
8320010,8400,724,749
8370010,8400,403,729
8370010,8400,403,738
8370010,8400,729,738
8390010,8400,403,627
8400010,8400,403,726
8450010,8400,403,720
8450010,8400,403,730
8450010,8400,720,730
8510011,8400,435,738
8600005,8400,351,363
8660005,8400,304,402
8690001,8400,301,403
8980008,8400,449,478
8980008,8400,449,513
8980008,8400,478,513
9000008,8400,442,449
9000008,8400,449,504
9000008,8400,442,504
9010008,8400,449,481
9010008,8400,451,481
9010008,8400,449,451
9040008,8400,449,454
9040008,8400,454,521
9040008,8400,449,521
9040008,8400,449,530
9040008,8400,454,530
9040008,8400,521,530
9060009,8400,503,521
9110006,8400,403,463
9120006,8400,403,468
9130006,8400,403,461
9140006,8400,403,459
9180006,8400,403,415
9180006,8400,403,451
9180006,8400,415,451
9790010,8400,741,749
11920026,8400,488,593
11960026,8400,488,505
11960026,8400,488,511
11960026,8400,505,511
12010005,8400,401,483
12090026,8400,593,594
12110005,8400,101,108
12110005,8400,101,106
12110005,8400,106,108
12150005,8400,285,376
12170004,8400,481,585
17650023,8400,116,609
17690052,8400,351,424
17690052,8400,347,424
17690052,8400,347,351
17690052,8400,351,435
17690052,8400,347,435
17690052,8400,424,435
17710006,8400,212,363
17760005,8400,376,403
17760005,8400,101,376
17760005,8400,101,403
17780005,8400,361,546
17790005,8400,225,230
17790005,8400,225,227
17790005,8400,227,230
17860033,8400,435,692
17860033,8400,435,685
17860033,8400,685,692
17870009,8400,488,528
17890007,8400,109,403
17890023,8400,202,205
17890065,8400,246,249
17890068,8400,260,304
17890068,8400,260,351
17890068,8400,260,376
17890068,8400,304,351
17890068,8400,304,376
17890068,8400,351,376
17890093,8400,321,376
17890093,8400,196,376
17890093,8400,196,321
17890139,8400,406,409
17890176,8400,503,505
17890176,8400,503,534
17890176,8400,505,534
17890179,8400,505,530
17890181,8400,511,584
17890357,8400,130,463
17890364,8400,130,585
17890366,8400,246,253
160004,8500,330,331
450011,8500,502,523
7880004,8500,316,342
7880004,8500,316,329
7880004,8500,329,342
7950003,8500,301,329
7970003,8500,108,301
8050002,8500,301,303
8050002,8500,240,303
8050002,8500,240,301
8060003,8500,301,331
8210006,8500,415,417
8240006,8500,415,426
8240006,8500,426,427
8240006,8500,415,427
8240006,8500,415,428
8240006,8500,426,428
8240006,8500,427,428
8280004,8500,432,441
8280004,8500,303,441
8280004,8500,303,501
8280004,8500,303,432
8280004,8500,441,501
8280004,8500,432,501
8410002,8500,218,301
8470002,8500,202,301
8630011,8500,502,503
9880008,8500,112,113
9920014,8500,301,613
10010001,8500,202,327
10030044,8500,251,256
10030131,8500,477,479
10030185,8500,708,724
10030185,8500,708,726
10030185,8500,724,726
10030200,8500,112,327
10030208,8500,738,743
80225,8600,1011,1518
80231,8600,1801,1806
90122,8600,601,604
90122,8600,604,607
90122,8600,601,607
100123,8600,718,719
100234,8600,1731,1732
130215,8600,1312,1316
150117,8600,108,408
150123,8600,713,719
200232,8600,1709,1819
210225,8600,1011,1520
220216,8600,1108,1202
220225,8600,1011,1517
230216,8600,1119,1202
240215,8600,1311,1401
330117,8600,205,822
380231,8600,1820,1831
390225,8600,1011,1514
7300123,8600,802,903
7310213,8600,903,1218
7350213,8600,903,1210
7640231,8600,1804,1819
7700231,8600,1703,1806
7700231,8600,1703,1805
7700231,8600,1703,1726
7700231,8600,1805,1806
7700231,8600,1726,1806
7700231,8600,1726,1805
7720223,8600,1604,1838
7720223,8600,1726,1838
7720223,8600,1604,1726
7730227,8600,1423,1806
7730227,8600,1806,1838
7730227,8600,1423,1838
7810223,8600,1502,1604
7880223,8600,1505,1550
7880223,8600,1550,1604
7880223,8600,1505,1604
7930224,8600,1604,1605
7940224,8600,1603,1604
7950225,8600,1512,1604
7960216,8600,1117,1530
7960216,8600,1117,1604
7960216,8600,1530,1604
7970216,8600,1117,1602
8140215,8600,1117,1401
8210216,8600,1115,1117
8220216,8600,1113,1117
8220216,8600,1113,1520
8220216,8600,1117,1520
8280215,8600,1011,1305
8300214,8600,1011,1202
8420213,8600,1202,1401
8530212,8600,1002,1009
8560214,8600,1011,1104
8800212,8600,903,1002
8900211,8600,1011,1101
8920212,8600,1002,1011
8940211,8600,1011,1021
8970211,8600,1011,1012
8980127,8600,903,1011
9080125,8600,719,808
9090125,8600,719,817
9120112,8600,205,208
9140112,8600,205,719
9150112,8600,201,205
9270126,8600,801,1011
9280122,8600,601,701
9280122,8600,701,719
9280122,8600,601,719
9470113,8600,205,802
9520113,8600,205,301
9570115,8600,205,701
9630121,8600,601,617
9760117,8600,508,601
9770121,8600,506,601
9780121,8600,503,601
9790117,8600,108,205
9790117,8600,108,601
9790117,8600,205,601
9880116,8600,108,701
10050111,8600,108,307
10110116,8600,109,307
10170113,8600,301,304
10530222,8600,1121,1122
10530222,8600,1121,1664
10530222,8600,1122,1664
10580314,8600,1738,1742
10580314,8600,1732,1742
10580314,8600,1732,1738
10780127,8600,903,1025
10790225,8600,806,1011
17150227,8600,1011,1627
17150227,8600,1011,1503
17150227,8600,1503,1627
18060001,8600,416,701
18100001,8600,1548,1613
60380231,8600,1801,1803
67560112,8600,205,903
67620111,8600,108,903
67620111,8600,147,903
67620111,8600,108,147
97710247,8600,205,314
97710249,8600,205,510
97710249,8600,315,510
97710249,8600,205,315
97710261,8600,823,1011
97710272,8600,1122,1505
97710272,8600,1122,1612
97710272,8600,1505,1612
97710276,8600,1202,1303
97710290,8600,1505,1618
97710352,8600,1725,1727
97710352,8600,1725,1732
97710352,8600,1727,1732
97710419,8600,404,412
97710420,8600,822,417
200001,8700,139,316
220001,8700,144,204
220001,8700,144,367
220001,8700,204,367
570001,8700,146,161
670002,8700,173,174
700002,8700,123,204
790002,8700,123,125
7350001,8700,103,139
7960002,8700,103,184
7960002,8700,103,465
7960002,8700,184,465
8020002,8700,103,220
8070002,8700,103,215
8120001,8700,103,214
8330001,8700,225,315
8330001,8700,103,315
8330001,8700,103,225
9250001,8700,204,310
9250001,8700,204,394
9250001,8700,310,394
9330005,8700,381,386
9420006,8700,178,204
9440002,8700,382,403
9550002,8700,103,375
9550002,8700,103,522
9550002,8700,375,522
9670004,8700,310,314
9690001,8700,120,310
10240011,8700,362,367
10270001,8700,351,364
10290001,8700,363,365
10330001,8700,359,364
10380011,8700,367,368
10680007,8700,103,178
10680007,8700,103,513
10680007,8700,178,513
10680047,8700,144,298
10680047,8700,144,353
10680047,8700,298,353
10680119,8700,209,248
10680213,8700,386,404
10680216,8700,425,427
50022,9000,919,964
60022,9000,921,964
60023,9000,827,838
80032,9000,508,525
90016,9000,258,520
90032,9000,506,508
120061,9000,1013,1014
130042,9000,801,804
130042,9000,804,818
130042,9000,801,818
140022,9000,921,953
140063,9000,826,975
140063,9000,826,953
140063,9000,953,975
150021,9000,101,102
180022,9000,921,923
180042,9000,814,819
180042,9000,819,824
180042,9000,814,824
210063,9000,931,953
210063,9000,931,969
210063,9000,953,969
250022,9000,941,950
250052,9000,324,331
290021,9000,102,844
300021,9000,102,835
310044,9000,402,405
320012,9000,225,244
340062,9000,434,918
340062,9000,918,957
340062,9000,434,957
340062,9000,434,978
340062,9000,918,978
340062,9000,957,978
380062,9000,918,950
410062,9000,914,970
430022,9000,941,964
450062,9000,931,947
500022,9000,956,966
760062,9000,904,931
770021,9000,702,833
770021,9000,833,1408
770021,9000,702,1408
1110021,9000,101,847
1180021,9000,102,995
1180021,9000,102,847
1180021,9000,847,995
7040011,9000,277,285
7110051,9000,302,810
7130051,9000,311,317
7220051,9000,277,311
7220051,9000,277,348
7220051,9000,311,348
7290063,9000,359,360
7290063,9000,359,953
7290063,9000,360,953
7400011,9000,210,263
7400011,9000,210,353
7400011,9000,263,353
7490012,9000,811,830
7650013,9000,203,206
7650013,9000,206,210
7650013,9000,203,210
7660014,9000,204,210
7720014,9000,222,254
7730014,9000,222,277
7730014,9000,277,412
7730014,9000,222,412
7830041,9000,404,810
7860015,9000,221,811
7870034,9000,101,811
7880015,9000,277,811
7900041,9000,404,509
7900041,9000,509,811
7900041,9000,404,811
7910041,9000,701,811
7910041,9000,810,811
7910041,9000,701,810
8090032,9000,504,508
8160021,9000,101,508
8160021,9000,508,846
8160021,9000,101,846
8300032,9000,501,508
8300032,9000,501,606
8300032,9000,508,606
8340042,9000,508,701
8340042,9000,508,534
8340042,9000,534,701
8370023,9000,811,834
8380023,9000,811,814
8380023,9000,811,838
8380023,9000,814,838
8440021,9000,102,702
8450021,9000,102,701
8490021,9000,102,956
8490021,9000,956,1016
8490021,9000,102,1016
8550022,9000,921,971
8600022,9000,914,925
8610022,9000,923,925
8640022,9000,917,925
8670022,9000,925,964
8820062,9000,826,923
8820062,9000,826,965
8820062,9000,923,965
9400021,9000,101,531
9400021,9000,531,841
9400021,9000,101,841
9520012,9000,202,811
9520012,9000,258,811
9520012,9000,202,258
9900042,9000,404,849
9950011,9000,309,1120
9950011,9000,277,1120
9950011,9000,277,309
10030053,9000,353,472
10030053,9000,348,472
10030053,9000,348,353
10050052,9000,331,347
10050052,9000,277,347
10050052,9000,277,331
10060052,9000,277,366
10060052,9000,277,485
10060052,9000,366,485
10140011,9000,263,413
10150053,9000,285,353
10160053,9000,284,353
10200521,9000,102,964
10410053,9000,348,349
10410053,9000,348,350
10410053,9000,349,350
10480052,9000,359,381
10480052,9000,359,1066
10480052,9000,381,1066
10490022,9000,870,906
10490022,9000,702,906
10490022,9000,702,870
10510052,9000,353,366
10510052,9000,353,495
10510052,9000,366,495
10520063,9000,923,994
10520063,9000,359,994
10520063,9000,359,923
10530053,9000,285,395
10660022,9000,366,373
10720052,9000,360,485
10770012,9000,372,652
10770012,9000,372,373
10770012,9000,373,652
10780012,9000,373,1120
10780012,9000,498,1120
10780012,9000,373,498
10800022,9000,900,921
10880012,9000,1163,1180
10930052,9000,484,485
10940023,9000,701,829
10970053,9000,374,463
10970053,9000,374,587
10970053,9000,463,587
10980523,9000,702,865
10980523,9000,113,865
10980523,9000,113,702
11010021,9000,1220,1288
11010021,9000,1220,1270
11010021,9000,1270,1288
11030052,9000,494,495
11030052,9000,494,1375
11030052,9000,495,1375
11030052,9000,489,495
11030052,9000,489,1375
11030052,9000,489,494
11040052,9000,488,495
11050052,9000,359,1096
11070312,9000,281,811
11070312,9000,281,1220
11070312,9000,811,1220
11350531,9000,986,1262
11350531,9000,701,1262
11350531,9000,701,986
11370023,9000,834,870
11400522,9000,701,1410
11400522,9000,841,1410
11400522,9000,701,841
11410312,9000,1047,1063
11410312,9000,1054,1063
11410312,9000,1047,1054
14470012,9000,1116,1143
14470012,9000,1116,1193
14470012,9000,1143,1193
14600052,9000,486,495
14600052,9000,486,496
14600052,9000,495,496
14640312,9000,988,1089
14710021,9000,1258,1296
14740312,9000,369,1070
14740312,9000,369,1082
14740312,9000,1070,1082
14910015,9000,522,811
14920523,9000,616,1422
14930012,9000,377,550
14960052,9000,1150,1189
15010052,9000,359,1067
15090021,9000,866,995
15210021,9000,102,893
15220312,9000,1076,1085
15220312,9000,1076,1096
15220312,9000,1085,1096
15240012,9000,244,275
15240012,9000,244,259
15240012,9000,259,275
15270523,9000,616,1016
15270523,9000,871,1016
15270523,9000,616,871
15440052,9000,359,1376
15470012,9000,565,572
15600001,9000,113,871
15640001,9000,404,6009
15800001,9000,1341,1343
15800001,9000,1341,1346
15800001,9000,1343,1346
98340042,9000,404,804
98340048,9000,102,1270
98340051,9000,964,975
98340051,9000,964,982
98340051,9000,975,982
98340059,9000,153,202
98340083,9000,259,271
98340083,9000,271,279
98340083,9000,259,279
98340088,9000,263,277
98340091,9000,263,810
98340091,9000,309,810
98340091,9000,263,309
98340099,9000,284,475
98340126,9000,331,341
98340153,9000,366,820
98340153,9000,366,969
98340153,9000,820,969
98340226,9000,533,1410
98340226,9000,102,533
98340226,9000,102,1410
98340267,9000,591,651
98340324,9000,874,877
98340376,9000,962,1035
98340376,9000,1035,1086
98340376,9000,962,1086
98340428,9000,1046,1057
98340428,9000,1046,1058
98340428,9000,1057,1058
98340435,9000,1054,1066
98340460,9000,1083,1089
98340529,9000,1147,1180
98340529,9000,1147,1157
98340529,9000,1157,1180
98340766,9000,616,702
98340774,9000,346,366
300006,9100,417,423
300006,9100,423,430
300006,9100,417,430
510006,9100,411,412
600006,9100,404,412
810006,9100,408,411
910006,9100,404,441
960006,9100,408,409
7370007,9100,223,328
7620002,9100,143,224
7860005,9100,228,229
7870005,9100,226,228
7880001,9100,325,326
14970044,9100,226,322
14970078,9100,500,506
14970092,9100,322,327
7670001,9200,105,112
7800001,9200,113,181
7810002,9200,105,130
7810002,9200,105,154
7810002,9200,130,154
8760005,9200,101,136
8760005,9200,101,206
8760005,9200,136,206
8760020,9200,109,147
8760025,9200,112,121
8760126,9200,112,225
8760127,9200,112,175
210001,9300,123,190
240001,9300,131,225
280113,9300,190,243
280136,9300,283,284
150001,9400,102,103
1080001,9400,116,126
7490001,9400,209,210
7550117,9400,3111,3113
7550118,9400,187,189
610002,9500,116,117
660002,9500,115,124
790002,9500,114,120
1100003,9500,127,129
1550005,9500,145,147
1560005,9500,145,149
1740005,9500,156,160
7520001,9500,216,221
7530001,9500,208,221
12340001,9500,199,217
12340001,9500,199,208
12340001,9500,208,217
12450001,9500,101,229
12560044,9500,190,217
550001,9600,201,202
7540001,9600,111,240
7540001,9600,111,171
7540001,9600,171,240
7790003,9600,139,174
7850001,9600,123,139
7860001,9600,139,161
7870001,9600,161,236
12090006,9600,161,184
12350008,9600,161,164
12360001,9600,161,232
12360001,9600,161,243
12360001,9600,232,243
15630008,9600,159,164
15660009,9600,161,290
15680042,9600,154,163
15680042,9600,154,301
15680042,9600,163,301
15680110,9600,161,237
15680112,9600,161,179
15680113,9600,161,284
430002,9700,101,108
610001,9700,311,313
620001,9700,311,312
7960003,9700,101,109
21730001,9700,311,350
21950006,9700,101,159
21950006,9700,101,200
21950006,9700,159,200
21990002,9700,109,365
22120001,9700,306,354
22120001,9700,347,354
22120001,9700,306,347
22430149,9700,314,386
22430233,9700,110,254
22430246,9700,409,411
230009,9800,104,170
230009,9800,104,194
230009,9800,170,194
230207,9800,123,155
