ishuv,SEMEL_RECHOV,SHEM_RECHOV
7700,425,הסדן
7700,426,חרוד
7700,448,בגין עליזה
7700,450,דובנוב יואש
7700,504,הדולב
7700,630,שד בגין מנחם
7700,652,לסקוב חיים
7700,6001,ככר העצמאות
7700,6524,רובע יזרעאל
7800,101,חרובים
7800,102,האורנים
7800,104,דרך הים
7800,105,הדקלים
7800,106,הנדיב
7800,113,דרך הבנים
7800,125,"דרך פיק""א"
7800,139,הדרים
7800,142,בטנים
7800,143,עצמאות
7800,149,עציון
7800,156,דרך יזרעאל
7800,177,שלומציון
7800,193,אבן גבירול
7800,194,דרך משמרות
7800,210,מצדה
7800,218,שבי ציון
7800,220,חסידה
7800,231,שחף
7800,235,גלבוע
7800,249,מלאכי
7800,250,גאולה
7800,257,המסילה
7800,266,דרך למרחב
7800,267,חברון
7800,310,אתרוג
7800,409,תדהר
7800,423,השיר
7800,501,הגליל
7800,502,אחוזה
7800,503,המייסדים
7800,506,המושב
7800,539,נעורים
7800,636,יהלום
7900,103,דרך ספיר יוסף
7900,105,גולומב אליהו
7900,107,שטמפפר יהושע
7900,108,המכבים
7900,109,שיפר יצחק
7900,111,אלכסנדר ינאי
7900,112,הירקונים
7900,118,פינסקר
7900,120,חלוצת הפרדסנות
7900,124,אורלוב זאב
7900,126,ימיני דב
7900,127,בר כוכבא
7900,128,ליברכט עקיבא
7900,129,רוטשילד
7900,133,גל עד
7900,136,גיסין אבשלום
7900,142,אחים ישראלית
7900,144,גליס
7900,145,ברגמן צבי
7900,147,הבורסקאי
7900,148,נחשון
7900,149,שוולב משה
7900,153,רבניצקי
7900,156,שחם
7900,158,רום יעל
7900,169,דיין משה
7900,171,תוצרת הארץ
7900,178,זכרון יעקב
7900,179,חדרה
7900,180,המר זבולון
7900,185,מטולה
7900,189,ראשון לציון
7900,192,טבצ'ניק דוד
7900,199,הרב פינטו מסעוד
7900,207,סטרומה
7900,210,גולדנהירש
7900,211,גוטמן
7900,212,ברון הירש
7900,214,מונטיפיורי
7900,216,חובבי ציון
7900,221,עוזר חיים
7900,222,סלור
7900,225,קציר אהרון
7900,226,וולפסון דוד
7900,227,העליה השניה
7900,229,חפץ חיים
7900,230,ההסתדרות
7900,232,אוסישקין מנחם
7900,234,שפיגל זוסיה
7900,235,"רמב""ם"
7900,236,נחלת צבי
7900,238,מרכוס משה
7900,243,אלוף רחבעם זאבי
7900,256,אביאל
7900,257,קמינסקי רבקה
7900,302,יהודה הלוי
7900,304,עין גנים
7900,306,א ד ג
7900,313,אברבנאל
7900,318,אחד העם
7900,322,רחל המשוררת
7900,323,הרב קטרוני
7900,324,אורלנסקי
7900,325,שבזי שלום
7900,326,פינס יחיאל מיכל
7900,327,ביאליק
7900,333,בעל שם טוב
7900,360,דרך יצחק רבין
7900,361,סורוקה משה
7900,362,דגניה
7900,424,ירושלים
7900,426,צ'לנוב יחיאל
7900,427,ראש העין
7900,437,"הנח""ל"
7900,438,שמואל הנגיד
7900,448,הרב הרצוג
7900,449,"הגר""א"
7900,451,השומר
7900,454,ועד ארבע ארצות
7900,458,רמז דוד
7900,460,הותיקים
7900,468,שלומציון המלכה
7900,474,עמיצור אברהם
7900,487,ויסבורג
7900,489,מסריק
7900,491,הר ציון
7900,504,עזרא ונחמיה
7900,509,עדש שפיק
7900,511,חזן יעקב
7900,543,קהילת רובנה
7900,555,דרך בגין מנחם
7900,603,הנביאים
7900,612,הושע
7900,622,בן דוד יצחק
7900,623,הזוהר
7900,624,הרב קלישר
7900,625,קיש
7900,639,שלמה
7900,641,ישעיהו ישראל
7900,643,ענבר
7900,645,מחנה יהודה
7900,646,תבורי משה
7900,647,פרידמן אלעזר
7900,654,הערבה
7900,714,שמחוני אסף
7900,715,סלנט שמואל
7900,728,מינץ בנימין
7900,730,שפרינצק
7900,743,זרובבל יעקב
7900,748,שיטרית בכור
7900,793,שוהם
7900,794,לשם
7900,801,ילין אבינועם
7900,802,קרן קימת לישראל
7900,803,שפירא הרמן צבי
7900,805,ברנדה זאב
7900,806,כץ מיכל לייב
7900,809,בן יהודה
7900,810,בלפור
7900,813,כהן חיים
7900,817,סלומון
7900,822,יהוד
7900,829,"פיק""א"
7900,833,סנה משה
7900,846,הרב ניימן יעקב
7900,904,רופין
7900,905,ז'בוטינסקי
7900,913,כצנלסון ברל
7900,915,בורוכוב
7900,916,ארלוזורוב
7900,920,טרומפלדור
7900,927,"צה""ל"
7900,928,קפלן אליעזר
7900,957,דנמרק
7900,1003,עמל
7900,1004,היצירה
7900,1005,אפעל
7900,1006,בזל
7900,1007,מילס שמואל
7900,1008,שמשון
7900,1010,אימבר
7900,1011,אסירי ציון
7900,1013,גרינשפן
7900,1014,דנקנר מאיר
7900,1017,השפלה
7900,1019,בן דרור מרדכי
7900,1023,יגיע כפיים
7900,1027,הרב מלכה משה
7900,1028,מוטה גור
7900,1030,הפסגות
7900,1035,דרך אם המושבות
7900,1036,דרך החיים
7900,1037,לודיוב
7900,1039,לויתן חנן
7900,1107,שנקר אריה
7900,1109,הסיבים
7900,1110,אינשטיין
7900,1131,קפלנסקי שלמה
7900,1160,השלוח
7900,1161,השקמה
7900,1168,הצייר
7900,1174,דרנגר טובה ושמעון
7900,1179,אורן אבי
7900,1180,זלוטניק שלמה
7900,1201,היבנר
7900,1203,הנשיאים
7900,1205,העצמאות
7900,1206,בס זליג
7900,1214,אנסקי
7900,1217,לוחמי הגיטו
7900,1219,"י""ד הבנים"
7900,1225,יטקובסקי אחים
7900,1226,יפה נוף
7900,1229,דגל ראובן
7900,1248,בן גוריון
7900,1254,אחימאיר אבא
7900,1262,ברץ יוסף
7900,1276,בגלייבטר
7900,1280,רפאלי שרגא
7900,1312,דורני שלום
7900,6001,ככר א
8000,106,יוספטל
8000,107,הגליל
8000,109,הגדוד השלישי
8000,110,ביאליק
8000,111,השבעה
8000,211,ירושלים
8000,212,"הפלמ""ח"
8000,219,העצמאות
8000,221,ז'בוטינסקי זאב
8000,368,"צה""ל"
8000,411,האחד עשר
8000,415,הנשיא
8000,416,הרצל
8000,418,רמז דוד
8000,423,ויצמן
8000,426,פרומצ'נקו
8000,465,דרך אבני החושן
8000,500,בגין מנחם
8000,600,בת הרים
8000,609,הר גלעד
8000,6516,רמת רזים
8000,6534,אזור תעשיה חדש
8200,102,הרב קוק
8200,103,שד קרן קימת
8200,104,שד גושן משה
8200,105,שדה יצחק
8200,121,"אח""י אילת"
8200,123,יששכר
8200,133,שד ויצמן
8200,143,החשמונאים
8200,145,ז'בוטינסקי
8200,152,ורד
8200,192,אלון יגאל
8200,199,קדיש לוז
8200,200,שד בן גוריון
8200,210,פז
8200,215,בגין מנחם
8200,216,"צה""ל"
8200,224,ירושלים
8300,105,אנילביץ
8300,111,דוד המלך
8300,112,לוי אשכול
8300,114,צייטלין
8300,116,שאול המלך
8300,119,משורר השואה
8300,120,שד התקומה
8300,134,לישנסקי יוסף
8300,135,קורצ'ק יאנוש
8300,143,גולדה מאיר
8300,144,גלילי ישראל
8300,147,שומרה
8300,150,הסוכה
8300,155,הסחלב
8300,167,מוטה גור
8300,170,המורן
8300,175,שד מרילנד
8300,180,ההסתדרות
8300,182,היקב
8300,185,היוגבים
8300,194,בר-לב חיים
8300,195,שד יצחק רבין
8300,201,ז'בוטינסקי
8300,207,ארלוזורוב
8300,209,כצנלסון
8300,217,גורדון
8300,220,הקישון
8300,225,הירקון
8300,233,רמז
8300,243,הורוביץ
8300,245,דרובין יואל
8300,247,עולי הגרדום
8300,249,השדה
8300,252,התומר
8300,256,השקמה
8300,271,"שדרת תש""ח"
8300,273,שפרינצק
8300,277,קרית ספר
8300,281,הירשפלד
8300,285,צ'לנוב
8300,286,קפלנסקי
8300,295,בן צבי יצחק
8300,301,רוטשילד
8300,304,אחד העם
8300,305,הכרמל
8300,307,הרצל
8300,312,עין הקורא
8300,315,"תרמ""ב"
8300,321,שמריהו לוין
8300,325,ויתקין
8300,326,אוסישקין
8300,327,ויצמן
8300,330,קרן קימת
8300,338,מוהליבר
8300,344,יהודה הלוי
8300,347,פרנק צבי
8300,352,הגדוד העברי
8300,355,מולכו שלמה
8300,356,דוד הראובני
8300,360,ברד אברהם
8300,377,שליט
8300,379,מרגולין
8300,380,הכובש
8300,389,גבעתי
8300,401,גינדי מנחם
8300,404,כהן מנחם
8300,406,בורג יוסף
8300,410,פרימן יעקב
8300,415,בן אליעזר
8300,416,שד זמסקי מאיר
8300,420,האחים סולימן
8300,423,פופל מרדכי
8300,426,סגל מרדכי יואל
8300,434,פלוטיצקי
8300,435,שמוטקין בנימין
8300,437,טוליפמן
8300,447,סחרוב דוד
8300,448,שלנג זאב
8300,461,תנועות הנוער
8300,503,שד יעקב
8300,518,מורדי הגטאות
8300,524,לוין מיכאל וחנה
8300,527,כתריאל
8300,528,אלון יגאל
8300,540,שד נים
8300,550,דרך חיים הרצוג
8300,580,הקוקיה
8300,591,גרינשפן הרשל
8300,601,הרקפת
8300,605,החרוב
8300,607,השזיף
8300,611,נחמיה
8300,621,ישעיהו
8300,623,"הפלמ""ח"
8300,637,מלאכי
8300,651,הנביאים
8300,670,משה בן נחמן
8300,677,בוגלה יונה
8300,696,האחים וינברג
8300,700,אבי האסירים
8300,703,סמילנסקי
8300,712,ירושלים
8300,714,שיבת ציון
8300,716,בלקינד שמשון
8300,725,נורדאו
8300,728,סוקולוב
8300,807,סנש חנה
8300,814,אייזנבנד
8300,856,חומה ומגדל
8300,894,רזיאל דוד
8300,904,ספיר יוסף
8300,907,"אצ""ל"
8300,908,ההגנה
8300,912,חיל התותחנים
8300,916,כורש
8300,925,שד דיין משה
8300,934,אלחנן
8300,935,לזרוב
8300,960,רוז'נסקי מרדכי
8300,961,לוי משה
8300,963,בר אברהם
8300,966,ילדי טהרן
8300,969,שייקה דן
8300,970,שד רחבעם )זאבי(
8300,1042,אבני החושן
8300,1063,מבצע עבודה
8300,1074,מבצע אביב נעורים
8300,1145,מרום גולן
8300,1150,החלוצים
8300,1179,נאות סיני
8300,1190,נווה דקלים
8300,1200,התזמורת
8300,1204,העוגב
8300,1250,גדולי ישראל
8300,1252,מורשת ישראל
8300,1273,השירה העברית
8300,1275,הרב נריה
8300,1301,מעגל השלום
8300,1302,משעול הפיסיקה
8300,1303,הרץ גוסטב
8300,1353,קאסין רנה
8300,1365,ויזל אלי
8300,1366,פרס שמעון
8300,1369,האוניברסיטה
8300,5101,דרך המכבים
8300,5114,המייסדים
8300,5145,שד הציונות
8400,101,המדע
8400,113,הורוביץ צבי
8400,116,שדרת הקבוצים
8400,119,כרמל
8400,130,יוספזון
8400,200,הרב נדב דוד
8400,202,יצירה
8400,203,סדנה
8400,205,גלגל
8400,206,מפוח
8400,209,כישור
8400,214,סרנגה משולם
8400,217,סטולבוב
8400,219,גבריאלוב
8400,223,בן גוריון
8400,226,דרך גד
8400,231,דקל
8400,237,הרדוף
8400,255,האלוף פרי
8400,260,דרך הים
8400,261,הר הצופים
8400,285,בשיסט מרדכי
8400,304,דרך יבנה
8400,317,שמעוני דוד
8400,321,טוב צפורה
8400,351,רוז'נסקי
8400,352,קנדלר
8400,361,כוכבי דוד
8400,363,רמז
8400,375,ששת הימים
8400,376,"דרך אצ""ל"
8400,401,שד חן
8400,402,הרימון
8400,403,הרצל
8400,406,ש בן ציון
8400,409,גלוסקין
8400,410,לוין אפשטין
8400,411,פינס
8400,414,בית הפועלים
8400,416,"ביל""ו"
8400,418,סמילנסקי
8400,434,הרשנזון
8400,435,טשרניחובסקי
8400,438,נגבה
8400,442,בנימין
8400,447,נורדאו
8400,448,עזרא
8400,449,מנוחה ונחלה
8400,450,"הרא""ה"
8400,451,יעקב
8400,454,ויצמן
8400,459,איזנברג
8400,463,הנשיא הראשון
8400,481,גורודיסקי
8400,483,אחים קיבוביץ
8400,488,"לח""י"
8400,490,דונדיקוב
8400,504,השומרים
8400,505,סירני
8400,507,"חי""ש"
8400,511,ההגנה
8400,513,"הבעש""ט"
8400,516,גוש עציון
8400,521,הרב הרצוג
8400,525,"חב""ד"
8400,552,חזון איש
8400,585,שד בגין מנחם
8400,593,דרך ירושלים
8400,605,נג'ארה ישראל
8400,609,החבורה
8400,615,הגליל
8400,625,"רמב""ם"
8400,626,"זק""ש אפרים"
8400,627,אבן עזרא
8400,638,לדיז'ינסקי
8400,648,פינשטיין
8400,683,בן דוד פנחס
8400,714,ארלוזורוב
8400,716,הא באייר
8400,724,אברבנאל
8400,730,שבזי
8400,738,מזרחי משה
8400,749,הרב מדר זכריה
8400,767,סנה משה
8400,801,לוסטרניק אביבה ומ
8400,805,גלוסקא זכריה
8400,6507,פארק המדע
8500,108,החשמונאים
8500,124,דוכיפת
8500,129,החזון
8500,202,תל חי
8500,225,טרומפלדור
8500,226,מרכוס
8500,240,ההגנה
8500,263,החשמל
8500,301,שד הרצל
8500,302,בר אילן
8500,303,חיטמן עוזי
8500,305,הפועל
8500,311,שפרינצק
8500,314,מס דני
8500,316,"הרמב""ם"
8500,331,אגוזי
8500,364,יוספטל גיורא
8500,367,השקמה
8500,368,הדס
8500,403,הלל אברהם
8500,417,בן צבי יצחק
8500,427,חטיבת קריתי
8500,428,התשעה
8500,432,ההסתדרות
8500,436,לוי אליהו סלם
8500,437,בן גוריון
8500,444,טייטלבום
8500,475,כנרת
8500,495,הארון אלרשיד
8500,502,ביאליק
8500,503,הרב הרצוג
8500,511,זכריה
8500,603,הגלעדי
8500,604,חניתה
8500,606,אמיל זולא
8500,613,קהילת דטרויט
8500,778,ספיר
8600,108,דרך אבא הלל
8600,109,אסף
8600,118,שד נרקיסים
8600,141,איתמר
8600,146,מבצע קדש
8600,147,דרך ששת הימים
8600,204,הפודים
8600,205,ז'בוטינסקי
8600,208,"רש""י"
8600,301,התקוה
8600,304,הדר
8600,305,הגפן
8600,307,רוקח
8600,311,תלפיות
8600,403,המעין
8600,404,תובל
8600,406,אהליאב
8600,408,גלעד
8600,411,הצלע
8600,416,דרך בגין מנחם
8600,501,"תש""י"
8600,503,הראשונים
8600,510,לאן
8600,518,היצירה
8600,601,ארלוזורוב
8600,604,פרוג שמעון
8600,617,החשמונאים
8600,701,ביאליק
8600,713,שאנן
8600,717,אורה
8600,718,אלכסנדר
8600,719,קריניצי
8600,802,הרצל
8600,803,נתן
8600,806,שרת משה
8600,816,אל על
8600,819,מבוא נתן
8600,903,דרך בן גוריון דוד
8600,1002,חיבת ציון
8600,1011,"הרא""ה"
8600,1020,היתד
8600,1102,ברקאי
8600,1109,תרצה
8600,1115,אמנון ותמר
8600,1117,דרך נגבה
8600,1118,סאלק
8600,1121,רימלט אלימלך
8600,1122,חזון איש
8600,1125,באדר יוחנן
8600,1202,שד ירושלים
8600,1218,לביא
8600,1301,חורגין
8600,1305,הרכסים
8600,1311,יד שלום
8600,1313,המלך יוסף
8600,1401,עוזיאל
8600,1403,גרנדוס
8600,1405,חבר
8600,1408,שד השחרור
8600,1414,סמ אילון
8600,1423,דרך יצחק רבין
8600,1502,פנחס
8600,1503,לב הזהב
8600,1505,בן אליעזר אריה
8600,1507,אבן ספיר
8600,1518,טרומן
8600,1519,שד הצנחנים
8600,1520,"החי""ל"
8600,1530,לנדאו חיים
8600,1550,דיין משה
8600,1575,הכבאים
8600,1604,הירדן
8600,1612,ההגנה
8600,1613,"אצ""ל"
8600,1615,עולי הגרדום
8600,1618,מנדל מתתיהו
8600,1631,הבילויים
8600,1633,החולה
8600,1635,דרך התפוצות
8600,1651,אבני החושן
8600,1673,סטופ
8600,1705,יהושפט
8600,1709,עזריאל
8600,1714,שלם
8600,1718,שד יהדות פילדלפיה
8600,1726,ברנשטיין פרץ
8600,1727,מבוא מנדס
8600,1731,קציר
8600,1732,מנדס
8600,1734,"ד""ר אליהו"
8600,1738,עמק האלה
8600,1741,גפונוב
8600,1742,דרך שיבא
8600,1746,גילדסגים
8600,1750,דרך לוד
8600,1801,אלוף דוד
8600,1803,עודד
8600,1806,רזיאל
8600,1810,יאיר
8600,1831,אלכסנדרוני
8600,1838,אלוף שדה
8600,3112,"שד הארזים ר""א"
8600,3119,"אטד ר""א"
8600,3307,"השומר אז""ר"
8600,6002,ככר הרב פרדס
8600,6003,"ככר רמב""ם"
8600,6541,נוה יהושע
8700,103,אחוזה
8700,109,מוצקין
8700,110,היובל
8700,112,ההסתדרות
8700,114,בר אילן
8700,139,בורוכוב
8700,140,חנקין
8700,144,עקיבא
8700,146,מכבי
8700,161,החשמונאים
8700,201,"רש""י"
8700,202,המיסדים
8700,204,ויצמן
8700,227,ז'בוטינסקי
8700,229,אוסטרובסקי
8700,233,אשכול לוי
8700,248,החורשה
8700,252,בן גוריון
8700,261,שבטי ישראל
8700,301,גאולה
8700,310,קרן היסוד
8700,314,גולומב
8700,315,שברץ
8700,316,הטייסים
8700,320,הנגב
8700,349,כליל החורש
8700,360,המלאכה
8700,362,התעשיה
8700,363,הסדנא
8700,364,זרחין אלכסנדר
8700,365,היצירה
8700,366,הצאלון
8700,367,התדהר
8700,369,השיזף
8700,375,הנשיאים
8700,381,הר סיני
8700,386,"החי""ל"
8700,398,דרך האוניברסיטה
8700,401,עגנון
8700,457,הנשר
8700,513,המיתר
8700,550,הפנינה
8800,678,ג'בור יוסף ג'בור
9000,101,שד בן גוריון
9000,102,דרך חברון
9000,113,תוצרת הארץ
9000,202,אברהם אבינו
9000,219,יוחנן הורקנוס
9000,221,יעקב אבינו
9000,222,יצחק אבינו
9000,231,קדש
9000,232,הרב סוסו יוסף
9000,238,שפרינצק
9000,240,רבי מאיר בעל הנס
9000,241,בר יוחאי
9000,244,סנהדרין
9000,263,יהודה הלוי
9000,271,התלמוד
9000,277,דרך מצדה
9000,279,בעלי התוספות
9000,281,הצדיק מירושלים
9000,284,מבצע עובדה
9000,285,מבצע יואב
9000,302,מרבד הקסמים
9000,309,דרך שמשון
9000,311,שד יעלים
9000,312,עורב
9000,331,הצבי
9000,335,סיני
9000,353,שאול המלך
9000,359,דרך ג'ו אלון
9000,360,שד ירושלים
9000,366,שד טוביהו דוד
9000,369,אש שלום
9000,372,דוד אלעזר
9000,373,"אצ""ל"
9000,374,דורי יעקב
9000,377,מקלף מרדכי
9000,381,בית לחם
9000,404,ביאליק
9000,419,שמעוני
9000,434,דינה
9000,448,דקלה
9000,469,שרת משה
9000,472,שד גולדה מאיר
9000,484,עין גדי
9000,485,שד ידין יגאל
9000,488,עבדת
9000,491,ישעיהו ישראל
9000,495,שומרון
9000,498,ששת הימים
9000,501,ארלוזורוב
9000,502,בן יהודה
9000,504,גולומב
9000,508,השלום
9000,509,וינגייט
9000,530,דר ניסתר
9000,531,האורגים
9000,562,בן איש חי
9000,565,ברדיצ'בסקי
9000,566,ברטונוב יהושע
9000,572,דיין משה
9000,587,ירקוני עמוס
9000,603,הגאולים
9000,607,ז'בוטינסקי זאב
9000,612,קרן היסוד
9000,615,הכשרת הישוב
9000,616,אלון יגאל
9000,651,רובינא חנה
9000,652,רודנסקי שמואל
9000,701,"שז""ר זלמן"
9000,702,דרך אילת
9000,805,בלפור
9000,810,דרך המשחררים
9000,811,שד רגר יצחק
9000,820,סוקולוב
9000,823,"שח""ל"
9000,824,שפירא
9000,827,לוין שמריהו
9000,831,המוסכים
9000,833,המלאכה
9000,834,בן צבי יצחק
9000,836,נהרים
9000,837,סולד הנריאטה
9000,838,וולפסון דוד
9000,841,גרשפלד
9000,844,יוסי הבורסקאי
9000,847,יצחק נפחא
9000,848,שבזי
9000,849,מוריה
9000,851,יאיר
9000,857,הפלדה
9000,859,המנוף
9000,860,הפועלים
9000,866,המשק
9000,869,הטחנה
9000,870,חנקין
9000,871,אפיקים בנגב
9000,875,טאוב
9000,877,מרגולין
9000,885,יחיל חיים
9000,888,הזורע
9000,889,החורש
9000,895,בן עמי אברהם
9000,896,כהן ליאונרד
9000,904,אפרים
9000,906,בית אשל
9000,917,הדסה
9000,918,ההגנה
9000,919,ההסתדרות
9000,921,החלוץ
9000,922,המכבים
9000,923,"הפלמ""ח"
9000,925,הרצל
9000,926,השבטים
9000,933,טרומפלדור
9000,950,סמילנסקי
9000,953,העצמאות
9000,956,קרן קיימת לישראל
9000,957,ראובן
9000,964,"רמב""ם"
9000,966,שלשת בני עין חרוד
9000,969,שמחוני אסף
9000,971,כפר הדרום
9000,976,אהוד בן גרא
9000,983,השווקים
9000,988,אימבר
9000,995,שדרת חיל הנדסה
9000,1001,אטד
9000,1016,"הע""ל"
9000,1054,אביגדור המאירי
9000,1056,"הצ""ח"
9000,1057,הצנחנים
9000,1063,חטיבה שמונה
9000,1066,יוהנה ז'בוטינסקי
9000,1070,מאפו אברהם
9000,1080,פורת לאה
9000,1082,פיכמן יעקב
9000,1084,פרטוש עדן
9000,1085,פרישמן דוד
9000,1089,רוזנבלום הרצל
9000,1096,שמאלי אליעזר
9000,1117,אגוז
9000,1120,"אחימאיר אב""א"
9000,1143,דקר
9000,1147,החשמונאים
9000,1149,המלכים
9000,1150,התיבונים
9000,1189,הרב קפאח
9000,1190,רבקה
9000,1193,רחל אמנו
9000,1210,רנה קסן
9000,1211,פליקס
9000,1220,דרך אביטל אביגדור
9000,1259,הכט ראובן
9000,1270,"שד בנ""צ כרמל"
9000,1288,אורי צבי
9000,1343,פריבס משה
9000,1344,אברמסון שרגא
9000,1346,גרינפלד
9000,1348,עמיצור שמשון
9000,1352,השופטים
9000,1356,שדרת הערים התאומו
9000,1369,שד' חכם דוד
9000,1389,דרך אילן רמון
9000,1410,שד רוטשילד
9000,1411,דקל
9000,1433,צוער
9000,1436,שורק
9100,107,ההגנה
9100,143,דוד בן גאון
9100,145,מסריק
9100,204,טרומפלדור
9100,211,דרך יחיעם
9100,212,הזיתים
9100,214,קבוץ גלויות
9100,216,נחלת אשר
9100,223,גדוד 21
9100,224,דרך העצמאות
9100,225,סנש חנה
9100,226,הגלעד
9100,228,שד בן צבי
9100,230,הר תבור
9100,304,נחמיה
9100,320,סוסקין
9100,322,שפרינצק
9100,327,נשר
9100,328,איסי לה מולינו
9100,404,הרצל
9100,408,סולד
9100,409,לוחמי הגטאות
9100,410,אחד העם
9100,411,ויצמן
9100,412,שד הגעתון
9100,417,המיסדים
9100,430,לוי יוסף
9100,445,קרן היסוד
9100,458,"שדרת שז""ר"
9100,461,אירית
9100,523,סחלב
9100,6511,שכ עין שרה
9200,105,שאול המלך
9200,112,ירושלים הבירה
9200,121,השחם
9200,128,אהבת ישראל
9200,169,הרצוג
9200,207,צפצפה
9200,211,רימון
9300,124,הרצל
9300,128,"שד ניל""י"
9300,190,הכובשים
9300,244,השומר
9400,101,ויצמן
9400,103,מוהליבר
9400,112,רמז
9400,116,הרצל
9400,125,אשכנזי
9400,126,דרך העצמאות
9400,135,חתוכה סעדיה
9400,136,יהודה הלוי
9400,140,יצחק שדה
9400,155,כצנלסון
9400,158,שבזי
9400,166,וינהויז זאב
9400,171,הורדים
9400,186,דרך דיין משה
9400,187,שד בגין
9400,209,החרושת
9400,210,אלטלף אברהם
9500,101,התל
9500,115,קרן היסוד
9500,120,"הפלמ""ח"
9500,122,בנימין
9500,145,שד ירושלים
9500,147,קרן קיימת לישראל
9500,149,שד ויצמן
9500,151,אושה
9500,160,ההגנה
9500,162,כנען
9500,173,חיים
9500,180,יוספטל גיורא
9500,210,רחל
9500,233,שד המייסדים
9500,239,חוגלה
9500,245,שד יצחק רבין
9600,111,"שד הפלמ""ח"
9600,131,להמן הרברט
9600,139,"צה""ל"
9600,161,שד ירושלים
9600,164,ז'בוטינסקי
9600,174,יוספטל
9600,176,ספיר פנחס
9600,179,סולד רוברט
9600,183,שד בן צבי
9600,184,שרת משה
9600,198,מצדה
9600,202,הגליל
9600,232,גלעד
9600,237,אילנית
9700,101,דרך רמתים
9700,107,ישורון
9700,110,בן גוריון
9700,111,הבנים
9700,112,משאבים
9700,124,גורדון
9700,141,הראשונים
9700,145,אנשי בראשית
9700,146,העבודה
9700,158,שלומציון
9700,159,הרקון
9700,191,אפק
9700,199,ז'בוטינסקי
9700,209,סאלד הנריאטה
9700,226,השושנים
9700,252,המחתרות
9700,301,דרך מגדיאל
9700,311,סוקולוב
9700,365,השחר
9700,367,מולדת
9700,371,פדויים
9700,377,עלית הנוער
9700,383,ארבל
9700,406,סתיו
9700,411,וייצמן חיים
9700,413,"שז""ר זלמן"
9800,123,דרך העצמאות
9800,132,הדקל
9800,151,דרך המסילה
9800,155,"דרך ניל""י"
9800,161,האירית
9800,204,הגביע
